Name;SKU;Description;Saleprice;Regularprice;Image;Category;Vendor;Memory;Status
Apple iPhone SE 16Gb;apple_iphone_se_16gb_used;Apple iPhone SE 16Gb б/у в оригинале в отличном состоянии в любом цвете!;8299;9500;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/RoseGold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Silver/img.jpg;Apple > iPhone SE;Apple;16Gb;Б/У в оригинале;
Apple iPhone SE 32Gb;apple_iphone_se_32gb_new;Apple iPhone SE 32Gb новый в любом цвете!;16499;18500;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/RoseGold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Silver/img.jpg;Apple > iPhone SE;Apple;32Gb;Новый;
Apple iPhone SE 32Gb;apple_iphone_se_32gb_rfb;Apple iPhone SE 32Gb восстановленный до нового в любом цвете!;9499;10800;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/RoseGold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Silver/img.jpg;Apple > iPhone SE;Apple;32Gb;Восстановленный;
Apple iPhone SE 32Gb;apple_iphone_se_32gb_used;Apple iPhone SE 32Gb б/у в оригинале в отличном состоянии в любом цвете!;9199;10500;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/RoseGold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Silver/img.jpg;Apple > iPhone SE;Apple;32Gb;Б/У в оригинале;
Apple iPhone SE 64Gb;apple_iphone_se_64gb_rfb;Apple iPhone SE 64Gb восстановленный до нового в любом цвете!;10699;12100;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/RoseGold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Silver/img.jpg;Apple > iPhone SE;Apple;64Gb;Восстановленный;
Apple iPhone SE 64Gb;apple_iphone_se_64gb_used;Apple iPhone SE 64Gb б/у в оригинале в отличном состоянии в любом цвете!;10399;11800;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/RoseGold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Silver/img.jpg;Apple > iPhone SE;Apple;64Gb;Б/У в оригинале;
Apple iPhone SE 128Gb;apple_iphone_se_128gb_used;Apple iPhone SE 128Gb б/у в оригинале в отличном состоянии в любом цвете!;11799;13300;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/RoseGold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/SE/Silver/img.jpg;Apple > iPhone SE;Apple;128Gb;Б/У в оригинале;
Apple iPhone 6 16Gb;apple_iphone_6_16gb_new;Apple iPhone 6 16Gb новый в любом цвете!;14299;16100;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Silver/img.jpg;Apple > iPhone 6;Apple;16Gb;Новый;
Apple iPhone 6 16Gb;apple_iphone_6_16gb_rfb;Apple iPhone 6 16Gb восстановленный до нового в любом цвете!;8999;10200;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Silver/img.jpg;Apple > iPhone 6;Apple;16Gb;Восстановленный;
Apple iPhone 6 16Gb;apple_iphone_6_16gb_used;Apple iPhone 6 16Gb б/у в оригинале в отличном состоянии в любом цвете!;9199;10500;https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Black/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Gold/img.jpg|https://raw.githubusercontent.com/bav735/PhotosGit/master/site/Apple/iPhone/6/Silver/img.jpg;Apple > iPhone 6;Apple;16Gb;Б/У в оригинале;
